time,temperature_2m (°C),precipitation (mm),wind_speed_10m (km/h),relative_humidity_2m (%),weather_code (wmo code)
2024-08-29T11:00,24.7,7.3,4.3,93,63
2024-08-29T12:00,25,1.2,9.4,93,55
2024-08-29T13:00,28,0.1,8.4,83,51
2024-08-29T14:00,29.5,0.1,12.3,73,51
2024-08-29T15:00,29.4,0.2,11.3,71,51
2024-08-29T16:00,28.1,2.2,10.9,76,61
2024-08-29T17:00,27.9,0,10.1,78,3
2024-08-29T18:00,27.4,0,10,81,3
2024-08-29T19:00,25.9,1.7,11.6,84,61
2024-08-29T20:00,23.3,5.4,4.7,95,63
2024-08-29T21:00,23.1,3.6,16,96,63
2024-08-29T22:00,22.6,2.1,14.1,95,61
2024-08-29T23:00,22.4,1.3,9.8,96,61
2024-08-30T00:00,22.1,1.3,11.8,97,61
2024-08-30T01:00,22,1.2,10.1,97,55
2024-08-30T02:00,21.8,0.4,11.7,97,51
2024-08-30T03:00,21.9,0.1,10.5,96,51
2024-08-30T04:00,22,0,8.9,97,3
2024-08-30T05:00,22,0,7.8,97,3
2024-08-30T06:00,21.8,1,7.4,98,55
2024-08-30T07:00,21.7,0.1,10.4,99,51
2024-08-30T08:00,21.7,0.2,12.1,97,51
2024-08-30T09:00,21.5,0,11.9,92,3
2024-08-30T10:00,22.4,0,18,87,3
2024-08-30T11:00,22.7,0,15.3,85,3
2024-08-30T12:00,23,0.1,14,84,51
2024-08-30T13:00,24.2,0.1,12.2,79,51
2024-08-30T14:00,24.6,0,11.4,77,3
2024-08-30T15:00,25.4,0.1,9.2,75,51
2024-08-30T16:00,25.3,0,8.4,76,3
2024-08-30T17:00,25.6,0.1,8.5,76,51
2024-08-30T18:00,25.6,0,9.4,75,1
2024-08-30T19:00,24.9,0,7.6,78,1
2024-08-30T20:00,23.2,0,5.5,86,1
2024-08-30T21:00,22.9,0,7.3,80,3
2024-08-30T22:00,22.7,0,7.9,82,3
2024-08-30T23:00,22.7,0,6.2,82,3
2024-08-31T00:00,22.5,0,7.6,83,3
2024-08-31T01:00,21.9,0,6.6,87,0
2024-08-31T02:00,21.6,0,6.2,88,3
2024-08-31T03:00,21.7,0,4.9,88,3
2024-08-31T04:00,21.1,0,3.9,92,3
2024-08-31T05:00,21.5,0,2.9,90,3
2024-08-31T06:00,21.4,0,3.9,91,2
2024-08-31T07:00,21.1,0,3.2,93,3
2024-08-31T08:00,22,0,3.3,90,3
2024-08-31T09:00,22.6,0,8,86,3
2024-08-31T10:00,23.6,0,8.2,81,3
2024-08-31T11:00,24.2,0,10.1,78,3
2024-08-31T12:00,25.3,0.1,7.3,74,51
2024-08-31T13:00,26.2,0,10.1,71,3
2024-08-31T14:00,27.4,0,9,67,3
2024-08-31T15:00,28.1,0,9.4,64,3
2024-08-31T16:00,28.1,0,10.8,65,3
2024-08-31T17:00,28.4,0,12,64,2
2024-08-31T18:00,28.3,0,9,64,3
2024-08-31T19:00,27.1,0,4.5,77,3
2024-08-31T20:00,25.5,0,8.8,79,3
2024-08-31T21:00,22.6,0.9,7.2,96,53
2024-08-31T22:00,22.3,0.2,8.4,95,51
2024-08-31T23:00,22,0.3,7.6,96,51
2024-09-01T00:00,21.4,0,3.6,97,3
2024-09-01T01:00,21.1,0,3.9,98,3
2024-09-01T02:00,21.2,0,4.1,98,3
2024-09-01T03:00,20.8,0,4.7,98,3
2024-09-01T04:00,20.5,0,5.7,99,3
2024-09-01T05:00,20.6,0,5.2,99,2
2024-09-01T06:00,20.7,0,4.3,100,3
2024-09-01T07:00,21.1,0,6.5,99,2
2024-09-01T08:00,22.1,0,6.9,96,3
2024-09-01T09:00,23.1,1,10.1,93,55
2024-09-01T10:00,23.2,0.3,10.4,90,51
2024-09-01T11:00,24.3,1.4,8,88,61
2024-09-01T12:00,25.6,0.1,8.9,84,51
2024-09-01T13:00,26.8,0.1,9.2,78,51
2024-09-01T14:00,28.4,0.1,8.9,71,51
2024-09-01T15:00,29.1,0,8.9,65,3
2024-09-01T16:00,29.4,0,9.2,63,3
2024-09-01T17:00,28.3,0.4,11.2,66,51
2024-09-01T18:00,27.5,0,9.8,71,3
2024-09-01T19:00,25,0.1,7.4,82,51
2024-09-01T20:00,23.9,0.1,6,87,51
2024-09-01T21:00,24.1,0,8.7,89,2
2024-09-01T22:00,23.3,0,8,93,2
2024-09-01T23:00,22.6,0,6.8,95,1
2024-09-02T00:00,22.2,0,7.3,95,2
2024-09-02T01:00,21.6,0,7.2,95,3
2024-09-02T02:00,21.3,0,7.5,94,2
2024-09-02T03:00,21.1,0,12.5,93,3
2024-09-02T04:00,21.3,0,15.6,85,3
2024-09-02T05:00,20.8,0,15.5,76,3
2024-09-02T06:00,20.3,0,14.8,75,3
2024-09-02T07:00,19.9,0,14,76,3
2024-09-02T08:00,20.4,0,12.6,75,3
2024-09-02T09:00,21.4,0,15.5,66,3
2024-09-02T10:00,22.3,0,14.4,61,1
2024-09-02T11:00,23.8,0,13.4,57,2
2024-09-02T12:00,24.6,0,13.3,55,0
2024-09-02T13:00,25.1,0,12.7,50,0
2024-09-02T14:00,25.6,0,13.4,45,0
2024-09-02T15:00,25.7,0,14.4,42,0
2024-09-02T16:00,25.7,0,15.3,37,0
2024-09-02T17:00,25.2,0,16.4,38,0
2024-09-02T18:00,24.2,0,13.6,42,0
2024-09-02T19:00,22.4,0,10.7,50,0
2024-09-02T20:00,20.6,0,10.5,54,0
2024-09-02T21:00,19.8,0,12.4,49,0
2024-09-02T22:00,19.2,0,13,48,0
2024-09-02T23:00,18.3,0,10.4,50,0
2024-09-03T00:00,17.5,0,10.8,53,0
2024-09-03T01:00,17.1,0,11.7,55,0
2024-09-03T02:00,16.8,0,14.8,58,0
2024-09-03T03:00,16.3,0,14,62,0
2024-09-03T04:00,15.6,0,13.7,61,0
2024-09-03T05:00,15.1,0,14.7,59,0
2024-09-03T06:00,14.4,0,13.2,58,0
2024-09-03T07:00,13.8,0,11.3,61,0
2024-09-03T08:00,14.9,0,10.5,64,0
2024-09-03T09:00,16.6,0,12.7,59,0
2024-09-03T10:00,18.3,0,13.8,53,0
2024-09-03T11:00,19.8,0,13.8,46,0
2024-09-03T12:00,21,0,13.3,40,0
2024-09-03T13:00,21.9,0,12.5,37,0
2024-09-03T14:00,22.7,0,12,35,0
2024-09-03T15:00,23.1,0,11,35,0
2024-09-03T16:00,23.2,0,9.2,36,0
2024-09-03T17:00,23,0,8.2,38,0
2024-09-03T18:00,22.2,0,7.2,41,0
2024-09-03T19:00,19.9,0,5.4,57,0
2024-09-03T20:00,17.4,0,8.7,60,0
2024-09-03T21:00,16.3,0,7.6,64,0
2024-09-03T22:00,15.6,0,6.9,65,0
2024-09-03T23:00,15.2,0,5.9,66,0
2024-09-04T00:00,14.4,0,6.5,71,2
2024-09-04T01:00,13.6,0,7.3,75,3
2024-09-04T02:00,13.1,0,6.8,78,3
2024-09-04T03:00,14.7,0,5.1,71,3
2024-09-04T04:00,13.6,0,3.6,80,3
2024-09-04T05:00,13,0,5.1,86,3
2024-09-04T06:00,13.2,0,4.7,87,3
2024-09-04T07:00,13.4,0,6.2,87,3
2024-09-04T08:00,15.6,0,7.9,81,3
2024-09-04T09:00,17.3,0,5.8,77,3
2024-09-04T10:00,19.5,0,7.6,68,3
2024-09-04T11:00,21.1,0,9.4,51,3
2024-09-04T12:00,22.3,0,10.2,47,3
2024-09-04T13:00,23.2,0,10,44,3
2024-09-04T14:00,23.8,0,10.1,41,3
2024-09-04T15:00,24,0,10.7,41,3
2024-09-04T16:00,24,0,11.2,43,3
2024-09-04T17:00,23.5,0,11.2,46,3
2024-09-04T18:00,22.8,0,8.3,51,3
2024-09-04T19:00,21,0,5.4,63,2
2024-09-04T20:00,19,0,6.8,66,1
2024-09-04T21:00,18.5,0,7.3,68,3
2024-09-04T22:00,18,0,7.8,67,3
2024-09-04T23:00,16.4,0,6.5,77,3
2024-09-05T00:00,15.5,0,7.2,85,3
2024-09-05T01:00,14.8,0,8.5,90,3
2024-09-05T02:00,15.2,0,6.1,87,3
2024-09-05T03:00,14.5,0,4.5,91,3
2024-09-05T04:00,14.5,0,6.8,92,3
2024-09-05T05:00,14.4,0,6.6,93,3
2024-09-05T06:00,14.3,0,7.2,93,3
2024-09-05T07:00,14.4,0,8.9,95,2
2024-09-05T08:00,16.1,0,10.7,91,0
2024-09-05T09:00,18,0,8.4,83,0
2024-09-05T10:00,20.1,0,9.6,72,0
2024-09-05T11:00,21.4,0,9.2,63,0
2024-09-05T12:00,22.6,0,7.6,59,0
2024-09-05T13:00,23.6,0,7.8,57,0
2024-09-05T14:00,24.4,0,8,55,0
2024-09-05T15:00,25,0,9.1,53,1
2024-09-05T16:00,25.1,0,10.1,50,1
2024-09-05T17:00,25,0,8.6,50,1
2024-09-05T18:00,24.6,0,5.4,52,0
2024-09-05T19:00,22.7,0,5.1,63,0
2024-09-05T20:00,20.6,0,7.5,68,0
2024-09-05T21:00,18.3,0,9.7,77,0
2024-09-05T22:00,17.5,0,9.1,79,0
2024-09-05T23:00,16.8,0,9,82,0
2024-09-06T00:00,16.3,0,8.1,85,0
2024-09-06T01:00,15.6,0,9.3,90,0
2024-09-06T02:00,15.4,0,9,92,0
2024-09-06T03:00,15.7,0,6.6,93,0
2024-09-06T04:00,14.8,0,6.1,97,1
2024-09-06T05:00,14.8,0,6.4,98,2
2024-09-06T06:00,14.8,0,5.6,98,1
2024-09-06T07:00,15,0,5.4,99,0
2024-09-06T08:00,17.5,0,5.1,95,1
2024-09-06T09:00,19.9,0,3.1,85,3
2024-09-06T10:00,21.3,0.1,1.6,76,51
2024-09-06T11:00,22.5,0.1,3.8,69,51
2024-09-06T12:00,23.6,0,5.4,64,3
2024-09-06T13:00,24.3,0,6.3,60,2
2024-09-06T14:00,25.2,0,6.8,57,3
2024-09-06T15:00,25.7,0,6.5,56,2
2024-09-06T16:00,26.2,0,7.1,53,1
2024-09-06T17:00,26.1,0,8.1,52,3
2024-09-06T18:00,25.5,0,8.3,54,2
2024-09-06T19:00,23.7,0,7.7,65,1
2024-09-06T20:00,20.7,0,7.5,79,0
2024-09-06T21:00,20.4,0,7.1,81,3
2024-09-06T22:00,19.8,0,6.4,81,3
2024-09-06T23:00,19.3,0,6.2,82,3
2024-09-07T00:00,18.6,0,6.1,86,3
2024-09-07T01:00,18.1,0,6.3,90,3
2024-09-07T02:00,17.9,0,7.1,92,3
2024-09-07T03:00,17.7,0,7.6,94,3
2024-09-07T04:00,17.5,0,8.3,94,3
2024-09-07T05:00,17.3,0,8.6,95,3
2024-09-07T06:00,17.2,0,9.7,93,3
2024-09-07T07:00,17.1,0,10.8,91,3
2024-09-07T08:00,18.3,0,8.9,86,2
2024-09-07T09:00,20.2,0,7.2,84,3
2024-09-07T10:00,22.3,0,9.3,75,2
2024-09-07T11:00,23.8,0,11.4,67,3
2024-09-07T12:00,22.2,0.1,21.7,71,51
2024-09-07T13:00,21.3,0,23.3,63,3
2024-09-07T14:00,20.4,0,19.8,57,3
2024-09-07T15:00,18.9,0.2,14.4,66,51
2024-09-07T16:00,19.1,0,5.1,68,3
2024-09-07T17:00,19.6,0,1.8,67,0
2024-09-07T18:00,20.7,0,1.5,66,0
2024-09-07T19:00,19.1,0,4.1,84,0
2024-09-07T20:00,17.9,0,8,80,0
2024-09-07T21:00,16.6,0,8.8,73,0
2024-09-07T22:00,17.7,0,16.6,48,0
2024-09-07T23:00,17,0,15.7,51,0
2024-09-08T00:00,16.2,0,13.6,56,0
2024-09-08T01:00,14.8,0,10.1,63,0
2024-09-08T02:00,13.8,0,9,69,0
2024-09-08T03:00,12.7,0,7.1,76,0
2024-09-08T04:00,12.2,0,8.9,79,0
2024-09-08T05:00,11.8,0,10.2,80,0
2024-09-08T06:00,11.5,0,10.2,80,0
2024-09-08T07:00,11.1,0,8.9,82,0
2024-09-08T08:00,12.7,0,8.8,78,0
2024-09-08T09:00,15.1,0,10,67,0
2024-09-08T10:00,16.6,0,11.7,57,0
2024-09-08T11:00,17.8,0,11.6,53,0
2024-09-08T12:00,19.1,0,11.6,47,0
2024-09-08T13:00,20.3,0,10.5,42,0
2024-09-08T14:00,21.3,0,11,39,0
2024-09-08T15:00,22,0,12.2,36,0
2024-09-08T16:00,22.3,0,12.7,35,0
2024-09-08T17:00,22.4,0,12.4,34,0
2024-09-08T18:00,21.8,0,9,35,0
2024-09-08T19:00,18.8,0,6.7,54,0
2024-09-08T20:00,16.6,0,6.6,53,0
2024-09-08T21:00,15.2,0,5.9,64,0
2024-09-08T22:00,14,0,6.2,67,0
2024-09-08T23:00,13.2,0,6.5,69,0
2024-09-09T00:00,12.9,0,8.1,68,0
2024-09-09T01:00,12.6,0,8,68,0
2024-09-09T02:00,12.2,0,7.7,69,1
2024-09-09T03:00,11.9,0,6.8,70,2
2024-09-09T04:00,11.5,0,6.3,72,0
2024-09-09T05:00,11.2,0,7.9,72,0
2024-09-09T06:00,11,0,8.4,72,0
2024-09-09T07:00,10.8,0,8.1,73,0
2024-09-09T08:00,13,0,8.9,68,0
2024-09-09T09:00,15.8,0,5.6,66,0
2024-09-09T10:00,19,0,5.7,52,0
2024-09-09T11:00,21.2,0,6.6,41,0
2024-09-09T12:00,22.5,0,6.8,36,0
2024-09-09T13:00,23.4,0,7.5,34,0
2024-09-09T14:00,24.1,0,8.5,33,0
2024-09-09T15:00,24.5,0,9.7,33,0
2024-09-09T16:00,24.6,0,10.5,33,0
2024-09-09T17:00,24.4,0,10.6,33,0
2024-09-09T18:00,23.4,0,7,40,0
2024-09-09T19:00,20.5,0,6.6,55,0
2024-09-09T20:00,17.8,0,8.8,62,0
2024-09-09T21:00,16.4,0,8.5,68,0
2024-09-09T22:00,16.5,0,7.4,66,0
2024-09-09T23:00,15.5,0,7.1,70,0
2024-09-10T00:00,15.4,0,8,70,0
2024-09-10T01:00,14.7,0,7.6,72,0
2024-09-10T02:00,14,0,6.6,76,0
2024-09-10T03:00,13.5,0,6.2,79,0
2024-09-10T04:00,13.2,0,6.8,80,0
2024-09-10T05:00,13.1,0,8.1,79,0
2024-09-10T06:00,13.6,0,9.5,72,0
2024-09-10T07:00,14.4,0,11.5,64,0
2024-09-10T08:00,16.1,0,12,62,0
2024-09-10T09:00,18.6,0,7.8,60,0
2024-09-10T10:00,21.5,0,7.7,53,0
2024-09-10T11:00,23.9,0,10.2,47,0
2024-09-10T12:00,25.6,0,10.5,45,0
2024-09-10T13:00,26.7,0,9,44,0
2024-09-10T14:00,27.4,0,9.2,42,0
2024-09-10T15:00,27.7,0,8.7,40,0
2024-09-10T16:00,27.7,0,7.1,40,0
2024-09-10T17:00,27.4,0,6,41,0
2024-09-10T18:00,26.4,0,3.4,51,0
2024-09-10T19:00,24.2,0,5.4,60,0
2024-09-10T20:00,23.1,0,4.4,54,0
2024-09-10T21:00,20.5,0,8.1,68,0
2024-09-10T22:00,18.5,0,8.7,76,0
2024-09-10T23:00,18.3,0,7.1,78,0
2024-09-11T00:00,17.7,0,3.8,80,0
2024-09-11T01:00,16.6,0,6.5,86,0
2024-09-11T02:00,16.7,0,5.5,86,0
2024-09-11T03:00,17.2,0,3.9,85,0
2024-09-11T04:00,16.6,0,1.9,88,0
2024-09-11T05:00,16.5,0,1.6,88,0
2024-09-11T06:00,14.3,0,5,94,0
2024-09-11T07:00,14.6,0,6.4,93,0
2024-09-11T08:00,17,0,4.9,86,0
2024-09-11T09:00,19.5,0,4.6,81,0
2024-09-11T10:00,22.1,0,5,72,0
2024-09-11T11:00,24.4,0,5.2,61,0
2024-09-11T12:00,26.1,0,5.5,53,0
2024-09-11T13:00,27.2,0,4.8,46,0
2024-09-11T14:00,27.7,0,3.1,43,0
2024-09-11T15:00,28.3,0,1.8,41,0
2024-09-11T16:00,28.5,0,3.2,38,1
2024-09-11T17:00,27.9,0,7.1,41,1
2024-09-11T18:00,26.4,0,8.1,47,0
2024-09-11T19:00,23.8,0,7.3,55,0
2024-09-11T20:00,21.5,0,6.6,62,0
2024-09-11T21:00,20.7,0,6.8,71,0
2024-09-11T22:00,19.2,0,7.6,77,0
2024-09-11T23:00,19,0,7.4,78,0
2024-09-12T00:00,18.1,0,6.3,82,0
2024-09-12T01:00,17.3,0,6.2,87,0
2024-09-12T02:00,16.4,0,8.4,91,0
2024-09-12T03:00,16,0,8.2,93,0
2024-09-12T04:00,15.8,0,7.1,94,0
2024-09-12T05:00,15.3,0,7,97,0
2024-09-12T06:00,14.9,0,6.6,99,0
2024-09-12T07:00,14.6,0,4.4,100,3
2024-09-12T08:00,16.7,0,4.6,99,3
2024-09-12T09:00,18.9,0,5.4,95,3
2024-09-12T10:00,21,0,5.8,85,1
2024-09-12T11:00,22.8,0,4.2,73,0
2024-09-12T12:00,24.6,0,7.6,61,0
2024-09-12T13:00,25.6,0,8.5,54,0
2024-09-12T14:00,26.4,0,10.3,45,0
2024-09-12T15:00,26.6,0,11.6,40,0
2024-09-12T16:00,26.4,0,10.8,41,0
2024-09-12T17:00,25.9,0,9.9,44,0
2024-09-12T18:00,25.1,0,7.8,49,1
2024-09-12T19:00,22.3,0,6.5,64,2
2024-09-12T20:00,20.6,0,6.5,68,3
2024-09-12T21:00,19.5,0,6.9,70,2
2024-09-12T22:00,19,0,8.8,73,2
2024-09-12T23:00,18.8,0,9.1,80,0
2024-09-13T00:00,17.7,0,6,89,2
2024-09-13T01:00,16.8,0,6.8,93,2
2024-09-13T02:00,17.2,0,5.6,94,1
2024-09-13T03:00,17,0,6.1,96,2
2024-09-13T04:00,16.7,0,5.9,97,3
2024-09-13T05:00,16.5,0,6,98,3
2024-09-13T06:00,16.6,0,7.2,98,2
2024-09-13T07:00,16.8,0,9,98,2
2024-09-13T08:00,18.4,0,11.2,94,3
2024-09-13T09:00,19.6,0,13.3,88,3
2024-09-13T10:00,20.8,0,13,84,3
2024-09-13T11:00,22.5,0,12.4,76,3
2024-09-13T12:00,24,0.1,10.1,70,51
2024-09-13T13:00,25.2,0.1,10.1,65,51
2024-09-13T14:00,26.4,0,9,59,3
2024-09-13T15:00,27,0,8,55,3
2024-09-13T16:00,27.2,0,7.7,51,3
2024-09-13T17:00,26.8,0,8.9,51,3
2024-09-13T18:00,26,0,6.8,53,3
2024-09-13T19:00,23.2,0,6.6,67,2
2024-09-13T20:00,21.4,0,6.4,70,2
2024-09-13T21:00,21.2,0,6.1,79,3
2024-09-13T22:00,20.9,0,6,80,3
2024-09-13T23:00,20.1,0,5.9,83,3
2024-09-14T00:00,19.1,0,5.1,87,2
2024-09-14T01:00,18.4,0,5.4,91,0
2024-09-14T02:00,17.6,0,5.6,93,0
2024-09-14T03:00,17.4,0,6.6,93,0
2024-09-14T04:00,17.2,0,6.6,93,0
2024-09-14T05:00,16.9,0,6.2,95,0
2024-09-14T06:00,16.7,0,6.5,96,0
2024-09-14T07:00,16.5,0,6.8,95,0
2024-09-14T08:00,18.1,0,9.4,88,0
2024-09-14T09:00,20.6,0,7.7,75,0
2024-09-14T10:00,23,0,9,69,0
2024-09-14T11:00,24.8,0,11.9,61,0
2024-09-14T12:00,26.1,0,13.3,54,0
2024-09-14T13:00,26.9,0,13.3,50,2
2024-09-14T14:00,27.6,0,14.2,46,2
2024-09-14T15:00,27.8,0,13.9,45,2
2024-09-14T16:00,27.7,0,13.9,45,0
2024-09-14T17:00,27.4,0,14.3,44,0
2024-09-14T18:00,26.5,0,11.3,45,0
2024-09-14T19:00,23.5,0,6.8,55,0
2024-09-14T20:00,21.8,0,8.7,59,0
2024-09-14T21:00,20.3,0,7.6,57,1
2024-09-14T22:00,19.1,0,6.8,63,1
2024-09-14T23:00,18.4,0,7.4,68,0
2024-09-15T00:00,17.7,0,7.3,75,2
2024-09-15T01:00,17.2,0,7.2,83,0
2024-09-15T02:00,16.9,0,7.9,88,1
2024-09-15T03:00,16.6,0,7.8,91,3
2024-09-15T04:00,16.4,0,7.1,92,3
2024-09-15T05:00,16.2,0,7.1,92,3
2024-09-15T06:00,15.9,0,7.4,91,2
2024-09-15T07:00,15.6,0,8.6,90,0
2024-09-15T08:00,17.3,0,10.5,80,0
2024-09-15T09:00,19.4,0,9.2,77,1
2024-09-15T10:00,21.5,0,10.9,74,2
2024-09-15T11:00,23.3,0,11.4,67,3
2024-09-15T12:00,24.7,0,12.1,58,3
2024-09-15T13:00,25.6,0,11.9,53,1
2024-09-15T14:00,26.4,0,13.4,52,1
2024-09-15T15:00,27.1,0,14.2,49,0
2024-09-15T16:00,27.4,0,14.8,45,1
2024-09-15T17:00,26.8,0,15.5,40,2
2024-09-15T18:00,25.7,0,13.1,45,2
2024-09-15T19:00,23.8,0,11,52,2
2024-09-15T20:00,21.8,0,9,60,2
2024-09-15T21:00,21.2,0,10,68,3
2024-09-15T22:00,20.3,0,10.5,67,3
2024-09-15T23:00,19,0,9.4,66,3
2024-09-16T00:00,17.6,0,7.6,71,3
2024-09-16T01:00,16.4,0,7.2,80,3
2024-09-16T02:00,15.6,0,8,86,3
2024-09-16T03:00,15.3,0,10.2,92,3
2024-09-16T04:00,15.4,0,10.5,95,3
2024-09-16T05:00,15.4,0,11.4,95,3
2024-09-16T06:00,15.1,0,11.1,95,3
2024-09-16T07:00,14.8,0,11,95,3
2024-09-16T08:00,16.2,0,13.9,89,3
2024-09-16T09:00,17.8,0,12.4,81,3
2024-09-16T10:00,19.3,0,13.5,74,3
2024-09-16T11:00,21.2,0,15.9,66,3
2024-09-16T12:00,23,0,13.8,56,3
2024-09-16T13:00,23.5,0,12.3,56,3
2024-09-16T14:00,23.4,0.1,14.1,60,51
2024-09-16T15:00,24.3,0,14.7,57,3
2024-09-16T16:00,24.8,0,14.1,54,3
2024-09-16T17:00,24.7,0,14.9,53,3
2024-09-16T18:00,23.7,0,11.5,63,3
2024-09-16T19:00,22.5,0,9.5,69,3
2024-09-16T20:00,21.6,0,9.8,73,3
2024-09-16T21:00,21,0,10.9,76,3
2024-09-16T22:00,20.7,0,11.2,77,3
2024-09-16T23:00,20.4,0,11.8,78,3
2024-09-17T00:00,20.3,0,13,78,3
2024-09-17T01:00,20.1,0,14.3,79,3
2024-09-17T02:00,19.4,0,14.1,84,3
2024-09-17T03:00,18.9,0,14.6,87,3
2024-09-17T04:00,18.7,0,14.3,89,2
2024-09-17T05:00,18.7,0,15.5,89,3
2024-09-17T06:00,18.9,0,15.8,89,3
2024-09-17T07:00,19.3,0,15.7,90,3
2024-09-17T08:00,20.3,0,19.2,88,3
2024-09-17T09:00,21.3,0,19.2,87,3
2024-09-17T10:00,22.3,0,21.9,82,3
2024-09-17T11:00,24,0.1,19.9,74,51
2024-09-17T12:00,25.3,0.2,19.6,67,51
2024-09-17T13:00,25.8,0,19.4,64,3
2024-09-17T14:00,25,0.1,19,65,51
2024-09-17T15:00,23.9,0.9,14,74,53
2024-09-17T16:00,23.1,0.8,13.5,82,53
2024-09-17T17:00,22.6,0.2,13.1,85,51
2024-09-17T18:00,21.9,0.4,12.4,90,51
2024-09-17T19:00,21.4,0.4,13,92,51
2024-09-17T20:00,21.3,0.1,14,91,51
2024-09-17T21:00,20.4,1.2,11.5,92,55
2024-09-17T22:00,20.4,0.1,11.8,91,51
2024-09-17T23:00,20.4,0,12,91,3
2024-09-18T00:00,20,0,12.1,91,3
2024-09-18T01:00,19.7,0,13,92,2
2024-09-18T02:00,19.7,0,14,92,3
2024-09-18T03:00,19.6,0,14,93,3
2024-09-18T04:00,19.6,2.9,14.9,94,63
2024-09-18T05:00,19.6,7,19.4,95,63
2024-09-18T06:00,19.7,5.1,17.3,96,63
2024-09-18T07:00,19.9,2.2,15.3,96,61
2024-09-18T08:00,19.9,0.8,15.5,97,53
2024-09-18T09:00,20.5,4.4,12.6,98,63
2024-09-18T10:00,21,1.7,17.1,95,61
2024-09-18T11:00,22.3,3.4,15.8,91,63
2024-09-18T12:00,22.8,0.3,15.6,87,51
2024-09-18T13:00,24.3,0.4,17.1,79,51
2024-09-18T14:00,24.7,0.3,17.9,75,51
2024-09-18T15:00,25.2,0.1,15.9,72,51
2024-09-18T16:00,25.5,0,13.6,68,2
2024-09-18T17:00,25.3,0,14.2,67,2
2024-09-18T18:00,24.4,0,9.7,69,2
2024-09-18T19:00,22.8,0,6.3,74,3
2024-09-18T20:00,22.5,0,8.9,74,3
2024-09-18T21:00,21.2,0.1,7.2,91,51
2024-09-18T22:00,20.6,0,7.2,94,3
2024-09-18T23:00,20.3,0,9,93,3
2024-09-19T00:00,19.7,0,7.6,92,3
2024-09-19T01:00,19,0,5.6,93,2
2024-09-19T02:00,18.8,0,6,92,2
2024-09-19T03:00,18.6,0,6.3,91,1
2024-09-19T04:00,18.4,0,7.6,91,2
2024-09-19T05:00,18,0,8.1,92,0
2024-09-19T06:00,17.5,0,6.1,93,1
2024-09-19T07:00,17.5,0,7.6,92,3
2024-09-19T08:00,18.2,0,8.6,92,3
2024-09-19T09:00,20.5,0.9,5.1,93,53
2024-09-19T10:00,21.6,0.2,5.8,87,51
2024-09-19T11:00,22.8,0,6.2,81,1
2024-09-19T12:00,24.6,0,7.4,72,2
2024-09-19T13:00,25.4,0,6.1,67,1
2024-09-19T14:00,26.3,0.1,6.2,63,51
2024-09-19T15:00,26.9,0.1,6.9,61,51
2024-09-19T16:00,27,0,6.1,60,3
2024-09-19T17:00,26.7,0,5.6,60,3
2024-09-19T18:00,26,0,4.8,68,3
2024-09-19T19:00,24.1,0,7.2,73,3
2024-09-19T20:00,22.7,0,5.9,76,3
2024-09-19T21:00,21.5,0,7.2,79,3
2024-09-19T22:00,20.9,0,8.7,81,2
2024-09-19T23:00,20,0,8.4,84,0
2024-09-20T00:00,19.1,0,7.4,87,0
2024-09-20T01:00,18.4,0,7.3,89,0
2024-09-20T02:00,17.5,0,5.8,92,0
2024-09-20T03:00,16.9,0,5.3,92,0
2024-09-20T04:00,16.6,0,6,91,0
2024-09-20T05:00,16.2,0,5.8,88,0
2024-09-20T06:00,16,0,6.2,85,0
2024-09-20T07:00,15.7,0,5.8,84,0
2024-09-20T08:00,17.7,0,7.6,79,0
2024-09-20T09:00,20.4,0,6.4,79,0
2024-09-20T10:00,22.8,0,6.8,77,1
2024-09-20T11:00,24.6,0,8.7,71,0
2024-09-20T12:00,25.6,0,8.3,64,1
2024-09-20T13:00,26.2,0,6.1,60,1
2024-09-20T14:00,26.7,0,4,57,0
2024-09-20T15:00,27,0,2,55,0
2024-09-20T16:00,27,0,2.3,53,0
2024-09-20T17:00,26.9,0,2.5,53,0
2024-09-20T18:00,26,0,3.2,63,0
2024-09-20T19:00,23.2,0,7.3,76,0
2024-09-20T20:00,22.4,0,8.5,73,2
2024-09-20T21:00,21.6,0,5.9,77,1
2024-09-20T22:00,20.6,0,6.9,80,0
2024-09-20T23:00,20,0,8,80,1
2024-09-21T00:00,19.5,0,9.2,84,0
2024-09-21T01:00,18.9,0,8.7,91,0
2024-09-21T02:00,18.6,0,8.3,96,0
2024-09-21T03:00,18.4,0,7.9,98,0
2024-09-21T04:00,18.1,0,7.2,98,0
2024-09-21T05:00,17.8,0,6.5,98,0
2024-09-21T06:00,17.5,0,6.1,98,0
2024-09-21T07:00,17.2,0,5.8,98,0
2024-09-21T08:00,18.3,0,7.2,96,0
2024-09-21T09:00,20.6,0,10.5,87,2
2024-09-21T10:00,22.5,0,10.1,79,1
2024-09-21T11:00,24,0,10.7,73,2
2024-09-21T12:00,25.3,0,9.3,69,1
2024-09-21T13:00,26.2,0,8.6,67,1
2024-09-21T14:00,27,0,8.4,65,1
2024-09-21T15:00,27.5,0,8.4,63,1
2024-09-21T16:00,27.5,0,8.4,63,2
2024-09-21T17:00,26.3,0,4.8,67,2
2024-09-21T18:00,23,1.4,9.8,84,61
2024-09-21T19:00,22.2,0,3.9,90,2
2024-09-21T20:00,21.3,0,7,92,3
